   2.8500000e+00   1.8692270e+01   1.0455411e+01  -1.0452503e+01  -1.8695203e+01
   2.9000000e+00   1.8349928e+01   1.0305854e+01  -1.0302996e+01  -1.8352811e+01
   2.9500000e+00   1.8081823e+01   9.7929543e+00  -9.7901450e+00  -1.8084657e+01
   3.0000000e+00   1.8404143e+01   9.9941553e+00  -9.9913929e+00  -1.8406930e+01
   3.0500000e+00   1.8672950e+01   1.0199539e+01  -1.0196822e+01  -1.8675691e+01
   3.1000000e+00   1.8543393e+01   1.0205645e+01  -1.0202971e+01  -1.8546090e+01
   3.1500000e+00   1.8213377e+01   9.9004950e+00  -9.8978641e+00  -1.8216031e+01
   3.2000000e+00   1.7889405e+01   9.8576434e+00  -9.8550536e+00  -1.7892018e+01
   3.2500000e+00   1.7877169e+01   9.8633068e+00  -9.8607569e+00  -1.7879742e+01
   3.3000000e+00   1.8089465e+01   9.9403540e+00  -9.9378427e+00  -1.8091999e+01
   3.3500000e+00   1.8305814e+01   1.0074945e+01  -1.0072471e+01  -1.8308310e+01
   3.4000000e+00   1.8136394e+01   1.0038998e+01  -1.0036561e+01  -1.8138853e+01
   3.4500000e+00   1.7841630e+01   9.7450350e+00  -9.7426329e+00  -1.7844054e+01
   3.5000000e+00   1.7617952e+01   9.7527208e+00  -9.7503531e+00  -1.7620342e+01
   3.5500000e+00   1.7287602e+01   9.5416356e+00  -9.5393012e+00  -1.7289958e+01
   3.6000000e+00   1.6793487e+01   9.2829032e+00  -9.2806012e+00  -1.6795810e+01
   3.6500000e+00   1.6905790e+01   9.2681868e+00  -9.2659164e+00  -1.6908082e+01
   3.7000000e+00   1.6767442e+01   9.2167390e+00  -9.2144992e+00  -1.6769703e+01
   3.7500000e+00   1.6525521e+01   8.9380385e+00  -8.9358286e+00  -1.6527752e+01
   3.8000000e+00   1.6291134e+01   8.9889916e+00  -8.9868108e+00  -1.6293335e+01
   3.8500000e+00   1.6356064e+01   8.9881146e+00  -8.9859622e+00  -1.6358237e+01
   3.9000000e+00   1.6586426e+01   9.0867928e+00  -9.0846679e+00  -1.6588571e+01
   3.9500000e+00   1.6677382e+01   9.1689036e+00  -9.1668056e+00  -1.6679500e+01
   4.0000000e+00   1.6458595e+01   9.0368060e+00  -9.0347343e+00  -1.6460687e+01
   4.0500000e+00   1.6248605e+01   8.9010916e+00  -8.8990454e+00  -1.6250671e+01
   4.1000000e+00   1.6110881e+01   8.8795515e+00  -8.8775303e+00  -1.6112922e+01
   4.1500000e+00   1.6002594e+01   8.7648787e+00  -8.7628818e+00  -1.6004611e+01
   4.2000000e+00   1.6124228e+01   8.7806701e+00  -8.7786970e+00  -1.6126221e+01
   4.2500000e+00   1.6005825e+01   8.7398480e+00  -8.7378982e+00  -1.6007795e+01
   4.3000000e+00   1.5801513e+01   8.5081637e+00  -8.5062365e+00  -1.5803459e+01
   4.3500000e+00   1.5629891e+01   8.5577669e+00  -8.5558619e+00  -1.5631815e+01
   4.4000000e+00   1.5677830e+01   8.5449072e+00  -8.5430238e+00  -1.5679733e+01
   4.4500000e+00   1.5877459e+01   8.6291545e+00  -8.6272923e+00  -1.5879340e+01
   4.5000000e+00   1.5908927e+01   8.6810875e+00  -8.6792460e+00  -1.5910787e+01
   4.5500000e+00   1.5712663e+01   8.5262151e+00  -8.5243938e+00  -1.5714503e+01
   4.6000000e+00   1.5527343e+01   8.4712897e+00  -8.4694882e+00  -1.5529163e+01
   4.6500000e+00   1.5488804e+01   8.4690248e+00  -8.4672427e+00  -1.5490605e+01
   4.7000000e+00   1.5559511e+01   8.4729300e+00  -8.4711669e+00  -1.5561292e+01
   4.7500000e+00   1.5556652e+01   8.4842795e+00  -8.4825349e+00  -1.5558415e+01
   4.8000000e+00   1.5370073e+01   8.3206392e+00  -8.3189128e+00  -1.5371818e+01
   4.8500000e+00   1.5206217e+01   8.2906303e+00  -8.2889218e+00  -1.5207944e+01
   4.9000000e+00   1.5150732e+01   8.2555274e+00  -8.2538363e+00  -1.5152441e+01
   4.9500000e+00   1.5234781e+01   8.2474915e+00  -8.2458174e+00  -1.5236473e+01
   5.0000000e+00   1.5303011e+01   8.2916795e+00  -8.2900222e+00  -1.5304686e+01
   5.0500000e+00   1.5138466e+01   8.1850948e+00  -8.1834539e+00  -1.5140124e+01
   5.1000000e+00   1.4975762e+01   8.0897135e+00  -8.0880887e+00  -1.4977405e+01
   5.1500000e+00   1.4939406e+01   8.1343046e+00  -8.1326956e+00  -1.4941033e+01
   5.2000000e+00   1.5050635e+01   8.1748018e+00  -8.1732083e+00  -1.5052246e+01
   5.2500000e+00   1.5049706e+01   8.1963858e+00  -8.1948074e+00  -1.5051301e+01
   5.3000000e+00   1.4886351e+01   8.0461323e+00  -8.0445688e+00  -1.4887932e+01
   5.3500000e+00   1.4747191e+01   8.0360309e+00  -8.0344820e+00  -1.4748757e+01
   5.4000000e+00   1.4700066e+01   7.9991944e+00  -7.9976599e+00  -1.4701618e+01
   5.4500000e+00   1.4736834e+01   7.9774904e+00  -7.9759699e+00  -1.4738372e+01
   5.5000000e+00   1.4674697e+01   7.9494599e+00  -7.9479533e+00  -1.4676220e+01
   5.5500000e+00   1.4523256e+01   7.7800074e+00  -7.7785144e+00  -1.4524766e+01
   5.6000000e+00   1.4399309e+01   7.8200841e+00  -7.8186045e+00  -1.4400806e+01
   5.6500000e+00   1.4450309e+01   7.8164231e+00  -7.8149565e+00  -1.4451793e+01
   5.7000000e+00   1.4554583e+01   7.8610884e+00  -7.8596347e+00  -1.4556053e+01
   5.7500000e+00   1.4458914e+01   7.8266637e+00  -7.8252226e+00  -1.4460372e+01
   5.8000000e+00   1.4324565e+01   7.6831828e+00  -7.6817541e+00  -1.4326011e+01
   5.8500000e+00   1.4242677e+01   7.7335421e+00  -7.7321257e+00  -1.4244110e+01
   5.9000000e+00   1.4291832e+01   7.7363032e+00  -7.7348988e+00  -1.4293253e+01
   5.9500000e+00   1.4283063e+01   7.7377074e+00  -7.7363148e+00  -1.4284472e+01
   6.0000000e+00   1.4143839e+01   7.6038880e+00  -7.6025070e+00  -1.4145237e+01
   6.0500000e+00   1.4026980e+01   7.6022127e+00  -7.6008431e+00  -1.4028366e+01
   6.1000000e+00   1.3997825e+01   7.5695017e+00  -7.5681433e+00  -1.3999201e+01
   6.1500000e+00   1.4033543e+01   7.5515274e+00  -7.5501801e+00  -1.4034907e+01
   6.2000000e+00   1.3948913e+01   7.5052730e+00  -7.5039365e+00  -1.3950266e+01
   6.2500000e+00   1.3827123e+01   7.3735364e+00  -7.3722107e+00  -1.3828466e+01
   6.3000000e+00   1.3747255e+01   7.4219877e+00  -7.4206725e+00  -1.3748586e+01
   6.3500000e+00   1.3818687e+01   7.4325546e+00  -7.4312497e+00  -1.3820008e+01
   6.4000000e+00   1.3834491e+01   7.4489632e+00  -7.4476686e+00  -1.3835802e+01
   6.4500000e+00   1.3712273e+01   7.3354848e+00  -7.3342001e+00  -1.3713574e+01
   6.5000000e+00   1.3598155e+01   7.3286343e+00  -7.3273596e+00  -1.3599447e+01
   6.5500000e+00   1.3599983e+01   7.3265474e+00  -7.3252824e+00  -1.3601264e+01
   6.6000000e+00   1.3611396e+01   7.3182730e+00  -7.3170176e+00  -1.3612668e+01
   6.6500000e+00   1.3500854e+01   7.2308035e+00  -7.2295575e+00  -1.3502116e+01
   6.7000000e+00   1.3393142e+01   7.1811947e+00  -7.1799580e+00  -1.3394395e+01
   6.7500000e+00   1.3353979e+01   7.1744407e+00  -7.1732132e+00  -1.3355223e+01
   6.8000000e+00   1.3369185e+01   7.1424669e+00  -7.1412484e+00  -1.3370420e+01
   6.8500000e+00   1.3305605e+01   7.1009110e+00  -7.0997014e+00  -1.3306831e+01
   6.9000000e+00   1.3196607e+01   6.9810823e+00  -6.9798815e+00  -1.3197824e+01
   6.9500000e+00   1.3123659e+01   7.0248445e+00  -7.0236523e+00  -1.3124868e+01
   7.0000000e+00   1.3178595e+01   7.0263289e+00  -7.0251453e+00  -1.3179795e+01
   7.0500000e+00   1.3160841e+01   7.0214306e+00  -7.0202553e+00  -1.3162032e+01
   7.1000000e+00   1.3050239e+01   6.9032839e+00  -6.9021170e+00  -1.3051422e+01
   7.1500000e+00   1.2966261e+01   6.9284619e+00  -6.9273031e+00  -1.2967436e+01
   7.2000000e+00   1.2973480e+01   6.9117169e+00  -6.9105661e+00  -1.2974647e+01
   7.2500000e+00   1.2939736e+01   6.8831322e+00  -6.8819894e+00  -1.2940895e+01
   7.3000000e+00   1.2830200e+01   6.7654516e+00  -6.7643166e+00  -1.2831351e+01
   7.3500000e+00   1.2749437e+01   6.7848447e+00  -6.7837174e+00  -1.2750581e+01
   7.4000000e+00   1.2736338e+01   6.7444161e+00  -6.7432965e+00  -1.2737474e+01
   7.4500000e+00   1.2726379e+01   6.7043167e+00  -6.7032046e+00  -1.2727508e+01
   7.5000000e+00   1.2627346e+01   6.5969269e+00  -6.5958222e+00  -1.2628466e+01
   7.5500000e+00   1.2532679e+01   6.5998778e+00  -6.5987804e+00  -1.2533793e+01
   7.6000000e+00   1.2541972e+01   6.5917217e+00  -6.5906315e+00  -1.2543078e+01
   7.6500000e+00   1.2559368e+01   6.5797342e+00  -6.5786511e+00  -1.2560467e+01
   7.7000000e+00   1.2470010e+01   6.4947402e+00  -6.4936642e+00  -1.2471102e+01
   7.7500000e+00   1.2381110e+01   6.4792115e+00  -6.4781425e+00  -1.2382195e+01
   7.8000000e+00   1.2369055e+01   6.4720772e+00  -6.4710150e+00  -1.2370133e+01
   7.8500000e+00   1.2345186e+01   6.4363849e+00  -6.4353295e+00  -1.2346257e+01
   7.9000000e+00   1.2249306e+01   6.3321745e+00  -6.3311258e+00  -1.2250370e+01
   7.9500000e+00   1.2171860e+01   6.3402291e+00  -6.3391870e+00  -1.2172918e+01
   8.0000000e+00   1.2146434e+01   6.2952624e+00  -6.2942267e+00  -1.2147486e+01
   8.0500000e+00   1.2110049e+01   6.2179562e+00  -6.2169270e+00  -1.2111094e+01
   8.1000000e+00   1.2016791e+01   6.1022203e+00  -6.1011974e+00  -1.2017830e+01
   8.1500000e+00   1.1937731e+01   6.1259722e+00  -6.1249557e+00  -1.1938764e+01
   8.2000000e+00   1.1942502e+01   6.0591498e+00  -6.0581394e+00  -1.1943528e+01
   8.2500000e+00   1.1932977e+01   5.9578167e+00  -5.9568125e+00  -1.1933997e+01
   8.3000000e+00   1.1846322e+01   5.8698207e+00  -5.8688226e+00  -1.1847336e+01
   8.3500000e+00   1.1772709e+01   5.8731393e+00  -5.8721471e+00  -1.1773717e+01
   8.4000000e+00   1.1772812e+01   5.7331181e+00  -5.7321318e+00  -1.1773814e+01
   8.4500000e+00   1.1721581e+01   5.7610495e+00  -5.7600691e+00  -1.1722578e+01
   8.5000000e+00   1.1632121e+01   5.7230834e+00  -5.7221087e+00  -1.1633112e+01
   8.5500000e+00   1.1584308e+01   5.7080212e+00  -5.7070523e+00  -1.1585293e+01
   8.6000000e+00   1.1548124e+01   5.7430938e+00  -5.7421305e+00  -1.1549103e+01
   8.6500000e+00   1.1460854e+01   5.7292054e+00  -5.7282476e+00  -1.1461827e+01
   8.7000000e+00   1.1384326e+01   5.6426198e+00  -5.6416675e+00  -1.1385295e+01
   8.7500000e+00   1.1348816e+01   5.6784422e+00  -5.6774954e+00  -1.1349779e+01
   8.8000000e+00   1.1328204e+01   5.6680063e+00  -5.6670649e+00  -1.1329162e+01
   8.8500000e+00   1.1255509e+01   5.6228124e+00  -5.6218763e+00  -1.1256461e+01
   8.9000000e+00   1.1185573e+01   5.5676579e+00  -5.5667271e+00  -1.1186520e+01
   8.9500000e+00   1.1160864e+01   5.5866414e+00  -5.5857158e+00  -1.1161806e+01
   9.0000000e+00   1.1137255e+01   5.5555976e+00  -5.5546771e+00  -1.1138191e+01
   9.0500000e+00   1.1058384e+01   5.4694461e+00  -5.4685307e+00  -1.1059315e+01
   9.1000000e+00   1.0998109e+01   5.4759151e+00  -5.4750048e+00  -1.0999036e+01
   9.1500000e+00   1.0964255e+01   5.4308495e+00  -5.4299442e+00  -1.0965177e+01
   9.2000000e+00   1.0871949e+01   5.3149274e+00  -5.3140270e+00  -1.0872866e+01
   9.2500000e+00   1.0795249e+01   5.3022118e+00  -5.3013162e+00  -1.0796160e+01
   9.3000000e+00   1.0756614e+01   5.2424080e+00  -5.2415172e+00  -1.0757521e+01
   9.3500000e+00   1.0682527e+01   5.2452405e+00  -5.2443545e+00  -1.0683429e+01
   9.4000000e+00   1.0573104e+01   5.2803600e+00  -5.2794787e+00  -1.0574001e+01
   9.4500000e+00   1.0521923e+01   5.2053519e+00  -5.2044753e+00  -1.0522816e+01
   9.5000000e+00   1.0478561e+01   5.2455969e+00  -5.2447250e+00  -1.0479449e+01
   9.5500000e+00   1.0367729e+01   5.2501254e+00  -5.2492581e+00  -1.0368613e+01
   9.6000000e+00   1.0287078e+01   5.1944284e+00  -5.1935656e+00  -1.0287957e+01
   9.6500000e+00   1.0243970e+01   5.1820198e+00  -5.1811615e+00  -1.0244844e+01
   9.7000000e+00   1.0160931e+01   5.1600411e+00  -5.1591874e+00  -1.0161801e+01
   9.7500000e+00   1.0140009e+01   5.1178874e+00  -5.1170379e+00  -1.0140875e+01
   9.8000000e+00   1.0079874e+01   5.0637622e+00  -5.0629170e+00  -1.0080735e+01
   9.8500000e+00   1.0034931e+01   5.0595440e+00  -5.0587031e+00  -1.0035788e+01
   9.9000000e+00   1.0038205e+01   4.9475239e+00  -4.9466872e+00  -1.0039058e+01
   9.9500000e+00   9.9772586e+00   4.9625255e+00  -4.9616931e+00  -9.9781073e+00
   1.0000000e+01   9.9236338e+00   4.9108030e+00  -4.9099747e+00  -9.9244785e+00
   1.0050000e+01   9.9072066e+00   4.9378335e+00  -4.9370093e+00  -9.9080471e+00
   1.0100000e+01   9.8613363e+00   4.9686198e+00  -4.9677998e+00  -9.8621727e+00
   1.0150000e+01   9.7914107e+00   4.9093288e+00  -4.9085128e+00  -9.7922431e+00
   1.0200000e+01   9.7594200e+00   4.9223022e+00  -4.9214902e+00  -9.7602485e+00
   1.0250000e+01   9.7267847e+00   4.9201537e+00  -4.9193457e+00  -9.7276091e+00
   1.0300000e+01   9.6493601e+00   4.8650233e+00  -4.8642193e+00  -9.6501805e+00
   1.0350000e+01   9.6073917e+00   4.8455342e+00  -4.8447340e+00  -9.6082084e+00
   1.0400000e+01   9.5547109e+00   4.8251628e+00  -4.8243666e+00  -9.5555237e+00
   1.0450000e+01   9.4639879e+00   4.7289641e+00  -4.7281716e+00  -9.4647969e+00
   1.0500000e+01   9.4367979e+00   4.7263089e+00  -4.7255201e+00  -9.4376032e+00
   1.0550000e+01   9.3740916e+00   4.6685970e+00  -4.6678121e+00  -9.3748933e+00
   1.0600000e+01   9.3841855e+00   4.6990812e+00  -4.6982999e+00  -9.3849835e+00
   1.0650000e+01   9.3473824e+00   4.7089756e+00  -4.7081980e+00  -9.3481766e+00
   1.0700000e+01   9.2966587e+00   4.6575497e+00  -4.6567757e+00  -9.2974494e+00
   1.0750000e+01   9.2879577e+00   4.6944948e+00  -4.6937245e+00  -9.2887448e+00
   1.0800000e+01   9.2457406e+00   4.6815897e+00  -4.6808230e+00  -9.2465240e+00
   1.0850000e+01   9.1859475e+00   4.6189053e+00  -4.6181420e+00  -9.1867275e+00
   1.0900000e+01   9.1647987e+00   4.6404154e+00  -4.6396557e+00  -9.1655753e+00
   1.0950000e+01   9.1037988e+00   4.5944893e+00  -4.5937332e+00  -9.1045719e+00
   1.1000000e+01   9.0360104e+00   4.5228129e+00  -4.5220601e+00  -9.0367800e+00
   1.1050000e+01   9.0053944e+00   4.5312892e+00  -4.5305399e+00  -9.0061608e+00
   1.1100000e+01   8.9294404e+00   4.4482153e+00  -4.4474693e+00  -8.9302035e+00
   1.1150000e+01   8.9256495e+00   4.4952795e+00  -4.4945368e+00  -8.9264092e+00
   1.1200000e+01   8.8768592e+00   4.4462507e+00  -4.4455114e+00  -8.8776157e+00
   1.1250000e+01   8.8587129e+00   4.4759396e+00  -4.4752036e+00  -8.8594661e+00
   1.1300000e+01   8.8505487e+00   4.4852794e+00  -4.4845467e+00  -8.8512985e+00
   1.1350000e+01   8.7933253e+00   4.4265972e+00  -4.4258676e+00  -8.7940719e+00
   1.1400000e+01   8.7683327e+00   4.4454327e+00  -4.4447065e+00  -8.7690762e+00
   1.1450000e+01   8.7409445e+00   4.4259679e+00  -4.4252448e+00  -8.7416848e+00
   1.1500000e+01   8.6770915e+00   4.3562115e+00  -4.3554915e+00  -8.6778287e+00
   1.1550000e+01   8.6468954e+00   4.3669764e+00  -4.3662596e+00  -8.6476296e+00
   1.1600000e+01   8.5875710e+00   4.3040340e+00  -4.3033203e+00  -8.5883022e+00
   1.1650000e+01   8.5410836e+00   4.2836705e+00  -4.2829597e+00  -8.5418117e+00
   1.1700000e+01   8.5052642e+00   4.2629014e+00  -4.2621937e+00  -8.5059893e+00
   1.1750000e+01   8.4718904e+00   4.2692534e+00  -4.2685487e+00  -8.4726126e+00
   1.1800000e+01   8.4733905e+00   4.2920926e+00  -4.2913910e+00  -8.4741096e+00
   1.1850000e+01   8.4219201e+00   4.2387105e+00  -4.2380118e+00  -8.4226363e+00
   1.1900000e+01   8.4031780e+00   4.2604313e+00  -4.2597357e+00  -8.4038913e+00
   1.1950000e+01   8.3753039e+00   4.2428517e+00  -4.2421589e+00  -8.3760143e+00
   1.2000000e+01   8.3168305e+00   4.1786826e+00  -4.1779926e+00  -8.3175380e+00
   1.2050000e+01   8.2930272e+00   4.1940072e+00  -4.1933202e+00  -8.2937320e+00
   1.2100000e+01   8.2367015e+00   4.1364633e+00  -4.1357791e+00  -8.2374034e+00
   1.2150000e+01   8.1880807e+00   4.1008013e+00  -4.1001199e+00  -8.1887798e+00
   1.2200000e+01   8.1563512e+00   4.0837183e+00  -4.0830397e+00  -8.1570477e+00
   1.2250000e+01   8.1251862e+00   4.0851614e+00  -4.0844856e+00  -8.1258799e+00
   1.2300000e+01   8.1178154e+00   4.1039836e+00  -4.1033106e+00  -8.1185062e+00
   1.2350000e+01   8.0761089e+00   4.0596033e+00  -4.0589329e+00  -8.0767973e+00
   1.2400000e+01   8.0650240e+00   4.0834874e+00  -4.0828199e+00  -8.0657096e+00
   1.2450000e+01   8.0162931e+00   4.0501768e+00  -4.0495120e+00  -8.0169759e+00
   1.2500000e+01   7.9794690e+00   4.0119023e+00  -4.0112400e+00  -7.9801494e+00
   1.2550000e+01   7.9541659e+00   4.0117030e+00  -4.0110435e+00  -7.9548436e+00
   1.2600000e+01   7.8842192e+00   3.9298675e+00  -3.9292105e+00  -7.8848944e+00
   1.2650000e+01   7.8711598e+00   3.9467749e+00  -3.9461205e+00  -7.8718324e+00
   1.2700000e+01   7.8263190e+00   3.8983366e+00  -3.8976848e+00  -7.8269893e+00
   1.2750000e+01   7.8250225e+00   3.9446689e+00  -3.9440197e+00  -7.8256900e+00
   1.2800000e+01   7.7952193e+00   3.9220883e+00  -3.9214417e+00  -7.7958843e+00
   1.2850000e+01   7.7646708e+00   3.9177671e+00  -3.9171231e+00  -7.7653334e+00
   1.2900000e+01   7.7414386e+00   3.9141365e+00  -3.9134950e+00  -7.7420986e+00
   1.2950000e+01   7.6884472e+00   3.8554950e+00  -3.8548558e+00  -7.6891048e+00
   1.3000000e+01   7.6663839e+00   3.8659276e+00  -3.8652911e+00  -7.6670391e+00
   1.3050000e+01   7.6113485e+00   3.8029183e+00  -3.8022841e+00  -7.6120015e+00
   1.3100000e+01   7.6000267e+00   3.8138265e+00  -3.8131947e+00  -7.6006772e+00
   1.3150000e+01   7.5653033e+00   3.7792595e+00  -3.7786300e+00  -7.5659516e+00
   1.3200000e+01   7.5595929e+00   3.8085025e+00  -3.8078756e+00  -7.5602388e+00
   1.3250000e+01   7.5371872e+00   3.8081104e+00  -3.8074858e+00  -7.5378306e+00
   1.3300000e+01   7.5057954e+00   3.7754634e+00  -3.7748411e+00  -7.5064367e+00
   1.3350000e+01   7.4879805e+00   3.7899934e+00  -3.7893737e+00  -7.4886194e+00
   1.3400000e+01   7.4366833e+00   3.7417732e+00  -3.7411557e+00  -7.4373198e+00
   1.3450000e+01   7.4168159e+00   3.7340584e+00  -3.7334431e+00  -7.4174504e+00
   1.3500000e+01   7.3697255e+00   3.6968284e+00  -3.6962154e+00  -7.3703578e+00
   1.3550000e+01   7.3549124e+00   3.6879456e+00  -3.6873347e+00  -7.3555424e+00
   1.3600000e+01   7.3211728e+00   3.6716395e+00  -3.6710310e+00  -7.3218007e+00
   1.3650000e+01   7.3108526e+00   3.6815441e+00  -3.6809378e+00  -7.3114784e+00
   1.3700000e+01   7.2880141e+00   3.6886587e+00  -3.6880549e+00  -7.2886374e+00
   1.3750000e+01   7.2546312e+00   3.6482749e+00  -3.6476731e+00  -7.2552526e+00
   1.3800000e+01   7.2373415e+00   3.6649209e+00  -3.6643215e+00  -7.2379606e+00
   1.3850000e+01   7.1848238e+00   3.6193088e+00  -3.6187115e+00  -7.1854406e+00
   1.3900000e+01   7.1704746e+00   3.6040739e+00  -3.6034786e+00  -7.1710896e+00
   1.3950000e+01   7.1280642e+00   3.5760866e+00  -3.5754935e+00  -7.1286771e+00
   1.4000000e+01   7.1213354e+00   3.5665008e+00  -3.5659097e+00  -7.1219462e+00
   1.4050000e+01   7.0879979e+00   3.5569584e+00  -3.5563694e+00  -7.0886066e+00
   1.4100000e+01   7.0763207e+00   3.5602139e+00  -3.5596271e+00  -7.0769275e+00
   1.4150000e+01   7.0488256e+00   3.5662736e+00  -3.5656891e+00  -7.0494300e+00
   1.4200000e+01   7.0202751e+00   3.5276885e+00  -3.5271058e+00  -7.0208778e+00
   1.4250000e+01   6.9953425e+00   3.5387227e+00  -3.5381424e+00  -6.9959430e+00
   1.4300000e+01   6.9595790e+00   3.4823271e+00  -3.4817485e+00  -6.9601778e+00
   1.4350000e+01   6.9433706e+00   3.4848853e+00  -3.4843087e+00  -6.9439674e+00
   1.4400000e+01   6.9136296e+00   3.4419211e+00  -3.4413464e+00  -6.9142247e+00
   1.4450000e+01   6.9084936e+00   3.4760144e+00  -3.4754419e+00  -6.9090865e+00
   1.4500000e+01   6.8724152e+00   3.4487819e+00  -3.4482114e+00  -6.8730062e+00
   1.4550000e+01   6.8641563e+00   3.4645739e+00  -3.4640055e+00  -6.8647454e+00
